"Abstinence","Positive","Negative","Urge","Motivation"
1.35426245748775,0.228956455445522,0.980955208800332,3.91840986725409,7.771181980635
2.76248548693567,1.22907402577762,0.289459817086568,1.01056681896596,-4.30688322293526
1.93874147510248,0.760727016761725,-0.0288597780499129,2.96860376532115,27.9493052788298
3.54163826257398,1.83408275665436,1.3802193219236,2.30460951792392,30.6169952008516
1.37722640654125,2.84834327739353,0.482882570719041,3.9461325837432,31.9262509420797
0.153797148767847,2.77913042226748,-0.435720681081213,1.94930655826477,59.4318360464768
0.236631158017973,2.47821249239462,0.648715396778157,2.37429288878178,-26.3994024147871
2.3692023152131,1.83126437411887,1.53887521533516,2.53732294229902,-6.42890885344271
3.37893024045229,1.65716627348298,2.12702226988073,4.0817985496254,67.401621215831
-0.711212220600751,2.83053443819292,-0.00141770902908989,1.53417224518681,-23.4723719687526
2.91796163593022,1.25826657484583,1.38567525193327,4.45752794109422,25.8297508648053
1.14228541236218,1.65664846218923,0.687161277651852,3.14133026326545,10.4138494572631
3.20954727324858,2.38641607323953,2.17504640083631,3.03295769793101,53.0109179901949
0.928143806175228,3.98671228570628,0.767552074170227,2.59132358201303,-18.1939860223969
2.82965025483689,0.872282059055671,1.43029530241906,6.96597418644639,43.9910195341021
2.1343963628922,2.21404867727007,1.58968692398697,2.66762512222376,30.2144422132171
1.92854523242442,2.04415956504422,-0.35783858744478,3.8101055042933,-23.3489708258786
1.71750224357051,1.04327455162737,0.561525936506574,1.33884657632075,-16.758044016016
2.20086994397527,2.10967926413255,1.88188195579248,4.07002895269024,18.9548815899483
3.40309062274493,0.562051782984919,2.24753238545933,5.03898204314071,57.9716480165131
0.870635918392841,2.12539072375052,0.368880561711536,0.834297611536508,44.452453899261
0.477925175745821,1.73684097495186,1.251636228449,2.94062857650586,57.4803313242133
0.869861435016987,0.384840815081212,0.398345258451223,2.12171513712801,-0.850249427589223
2.07657583225309,2.41202845257958,1.0303330902554,3.8759181100897,-11.0980244538083
2.69244565638418,0.374135323770497,1.94664236287006,2.55106472054813,22.5509345606282
1.98718272479672,2.19100452470237,1.13433631522265,3.70965622556242,13.9972222812214
3.48840639530043,1.29961078888193,2.38218754008747,4.85838472412432,50.0932352536266
1.88474851940342,0.853949253279101,0.837485879960271,3.6978012841031,38.8389786428314
3.01260028560796,1.58374442217119,0.421163883379217,4.09067231660356,36.2160335071215
4.04245465984155,0.784102462164553,1.858701720131,3.94361160953622,25.8654797860642
1.21140188106959,0.915968572927975,0.277004126913575,2.2801603303151,12.819815083637
-0.349500925331658,2.84591696320055,-0.912389581821177,1.96971511056016,45.153887399017
2.05796294336175,2.62957734694449,1.16142998126788,2.56140769400295,-24.0596714903655
2.18840929859083,1.91946209031384,1.33509955971499,3.8041584164543,37.8173343738769
2.6948594441282,0.529887159469466,1.67853511392766,4.63629507281932,41.9896548056174
0.875517711317698,3.18512108234986,0.587098218642777,2.15555625838943,6.68425840133072
2.05760642101332,1.21999967127461,0.721453498147466,2.67865528946627,16.7477693883763
0.765182339384462,2.72457033014465,0.849998037235611,3.64185263706928,-21.4932837790962
0.402650529891992,1.15700553604986,0.643558706782936,1.66874808970118,-0.545209252148606
2.84463281159773,1.1035078307853,0.364023308096442,3.08040273809685,62.3734517485783
2.20572870031939,1.52077039712653,0.406111526554957,3.32830816961531,24.2552527251692
1.51091388742889,2.21834585367266,1.27212921460391,1.66651233886575,6.81010209353896
1.87351660450218,0.876610105636857,0.753815249988009,5.03273752005678,42.3598048513519
1.43486150791219,2.23716386235304,0.955571528052335,2.48284211185924,2.21359382282439
0.910528143701072,0.46354362493838,-0.387048891207247,2.63733103976524,-24.828434744548
0.541485608544416,1.752222457455,-0.469682468897622,1.24501827667518,-6.05574470889867
1.21766944976756,2.03959030664272,0.412500740412183,3.31201653111786,38.0631195852404
0.795754881132195,1.7469580412167,0.144522627195514,2.66798405021367,18.4000746566501
1.84401497088887,3.20422861488813,0.6572170841326,3.33753608062687,26.2800363197945
2.62518973746917,2.86278872712426,0.822449359401194,2.57202329309787,26.9711425686856
3.15111195052815,0.353153486903761,2.3606072378981,3.05724059064743,44.3491429364796
1.24074298723735,1.5883159044657,0.115342091264904,3.84740342521801,54.1304592748704
2.18107490519489,1.42566541378741,1.18074402949626,3.534533929639,28.5896295838489
1.40887578599352,1.45454160840237,1.05688673592411,5.39919905343392,44.7780180727182
1.67955552712854,0.876231029455057,1.28254567677476,3.6686829732469,23.811790209194
2.30893514635655,3.10520393783417,0.363515243484961,3.8015363235807,22.5074980973802
0.482304931372425,2.52644178197985,0.554355893279996,3.71901106121505,10.4790127956118
2.40621267987282,2.69025864663586,1.06100156330367,2.86992531382557,26.0176362035306
1.32119056356637,1.6278052728416,1.16162577342787,3.33306101033037,20.8530608434156
1.16678859438116,1.93481067622808,0.801119250554999,3.06207465679243,23.7920759316325
0.797035055055592,2.04334078749751,0.410808322900905,3.5077306410858,36.2160038381474
2.57484853157466,0.283942616738125,1.64040000007533,2.15169112336563,35.7676144683388
2.02519823994285,2.1491433015757,0.395409367796524,3.44048710099018,-4.04261271350931
2.96668263133284,1.75080588303938,1.38860877919854,4.45636520849405,-4.87984293934117
0.752304472578936,1.04519166778482,-0.0649903252545005,2.54213050812953,20.7462699308526
-0.153775842706528,2.73008866842807,-0.0230611402128034,1.4491620601484,6.18006883370054
2.16155607000914,1.20179774254578,1.2263087549952,2.03775701057053,0.527908693056858
2.17891426108422,1.17962091747514,0.623065231332567,3.39768835394438,17.3129863790754
2.13936068680721,2.55332862621871,1.02083548248896,1.2449163941407,21.953029564682
2.3251383621322,2.08027512790695,0.5531455010274,3.27796457793969,53.0851296674453
2.12864755172552,2.26412446215636,1.15204547165554,4.9638672192003,21.6792945155599
3.51406555894815,0.610944584748967,0.964260130665671,5.40511523059166,16.1531841031182
2.82578075793111,2.35535185434792,0.69909810508946,4.38498724793669,39.8259316562322
1.44863971921556,1.1059800919273,0.0582051244611037,2.32218437058701,48.5686675528505
2.59510908638331,1.50893162533941,0.77346511851945,4.10164020372614,40.3328076586775
1.59777936799296,2.29357715311818,0.195425462592399,4.56018093269729,33.5524710540057
2.02325548361923,1.13446948416546,1.31053463366621,3.55240056392374,30.3484906823818
2.11109033929734,0.752883691978817,0.843581205378631,5.22689448234939,17.4277278217987
1.9733046271705,2.51788813909248,1.40607193434749,2.23011408961044,68.9435630447848
2.72206342866898,2.26404963871169,1.31050440815849,3.55074693951458,31.1183869074101
-0.383052502491738,2.55570286528093,0.137525469879963,1.14798477594371,-29.3664588890142
1.45443764249735,2.41616768709361,1.44021043064989,2.64996748470121,37.7608336628221
0.439744362198814,1.30612214903138,-0.542202457046673,2.82897751573243,32.5083328297911
0.166607156828471,2.28596240301263,0.0239732491026845,2.22528231335309,62.8122987311881
-0.894392121086844,2.29451319133678,-0.842568804096164,1.58698426737675,30.1033798122774
1.68042317109104,-0.11440265743406,0.352751181450633,3.71137378593684,27.9234485439348
4.80374605532764,0.784172857928353,1.4762895025826,4.79229520639775,56.968921826501
1.93013464030639,1.34117894320795,0.989660247986271,2.62877931372016,13.336896728466
1.44750988702129,1.87342099739907,0.534061571126898,2.39065557687812,30.2015422044446
2.71951622201427,-0.0633473652765038,1.65228177521157,5.13873344458228,50.0753410540703
3.64443736204373,1.30546991480899,0.845620911491716,5.0194938585628,62.7698742398635
1.6844470168637,-0.28522990599209,0.846306599233797,3.8438286579846,30.5291583058194
0.808101482154869,1.05730621627236,-0.251522549545617,3.19359909613158,8.2964121887752
2.19599830422008,2.42185993656587,0.953915288655554,3.32902797281856,56.9541594038458
1.07330501303147,2.08562799556822,-0.153225155924,3.33340644030425,37.0151609310758
1.1936674488443,1.44681751265478,1.36538795939039,2.46445426616857,-10.5647915729097
2.54947923625996,1.54766168694373,0.530281030961884,4.52997404659114,59.5410897992886
3.83366693751102,1.69278234846195,1.00344414040109,4.49846197293393,50.6137149554713
1.73636448367261,3.56886755318358,0.521851523481148,3.67465410972476,39.3225715390249
2.34898402952415,0.783682553514915,1.05304437221005,3.16954757100384,56.2890998865655
0.401032656809683,2.85973030994819,-0.197690378290382,2.38953120437485,-6.56593388783632
2.30176603767832,2.19908153781801,0.930260781188599,4.6092239469154,36.4722065211902
2.84636458619731,2.42309970338094,1.20472355818586,3.80306069073806,17.9534941968329
2.28471825367018,1.22233986239279,1.69935501482732,4.46019711046762,-6.24171588105629
2.45640936577392,0.143569286728625,0.685319099593772,3.94044037153314,27.4890437099858
0.420152015333235,2.18311838075503,0.710667192247025,3.14193807576521,0.336972576507232
1.0932970832168,3.27778949543416,0.745175026735995,1.89269232258557,-19.2256184419234
2.10089053016502,1.17369120731336,1.19760450441012,4.08685845688202,40.5580543182227
2.55124636076428,1.37997818352927,1.49355752575606,2.69910529192675,22.8261919241236
1.3414479346386,1.36601022910681,0.430300123243254,3.39557133559357,23.591060330643
1.26295453867814,1.95372468088422,0.141562668693167,1.52726666851543,2.94151867690465
3.96299391093778,2.41003059119865,1.34411392555903,5.83896582044462,13.7522578108068
1.57813462021979,0.939756391330278,0.624670493726525,2.09150658805002,72.5902514029132
0.917219209066183,2.79153012431998,0.181239809919679,3.37838988407192,13.873160061726
0.670745511977325,2.80740965826945,0.670268731398318,0.560421252335567,-1.81462213688614
3.94480340037652,-0.109213051079084,2.53526118599259,3.72405417588181,8.60462556560953
-0.253056951425417,2.89580122860942,0.365267404307997,2.94392982999626,15.3977932404894
2.35715529574407,0.517369458643517,1.37539828893007,5.03690480514317,45.3234653275659
0.080010737599473,2.4064513215689,0.302913738588283,3.90628864243852,22.2340253618969
0.711551181473554,1.96873237084731,0.00634194834064716,3.54863818565124,19.7978422869113
3.66875682254033,1.10613523061885,1.51551733330929,4.53057076273573,66.3366159420033
0.734695025320903,1.92288111591309,-0.163217368505602,1.43458359556467,10.3059402768903
0.521255305791028,2.74794012446573,0.378761523517206,2.46698701946494,37.6933511173456
3.2494770487573,2.40188453173828,1.51340813563484,4.86168059955544,34.0941121604527
-0.152949320195547,4.22107271246504,0.197358731898144,1.48845359669452,-0.10828856361816
1.66820915440754,1.7011279756179,0.523943893209139,3.21323016768439,39.9092153626396
1.18451089565449,2.11724767681317,0.753353311572087,1.5475920400405,64.591571588057
1.93488473776334,3.09864759975982,0.354234493288473,3.82368560676597,19.3446387138579
0.640145170384775,4.35235400826782,0.309685256867067,0.409330110081557,-7.31082377022382
1.19386509677094,2.04243198203486,0.733510693818824,3.16994103483804,34.6429627455679
1.35344207766196,1.18770433069407,0.639116553502598,3.29036049523676,52.7873606354203
4.47642128337765,0.705613925584972,1.49778975790434,4.51515182713811,13.5632917171913
2.71042116113413,0.479627251244759,0.913022064479547,2.59265805412295,8.02539514463317
1.44266698657874,1.07435571268346,1.36220007486795,4.78326542180679,61.0705699858927
1.44766539825717,1.79817217475316,0.197620747435214,2.64159699717184,26.6093840714192
2.19357011231839,2.41517745144867,1.6582644718931,3.06896583320603,41.6826779392951
2.58025690438113,1.85071544232411,0.381029103278421,4.21569298515781,35.9132205090569
1.70435492610853,0.885832070765641,0.424109605771044,4.13717622593457,34.0910739066293
0.900909758242977,3.16472992059664,0.0259083630294353,3.0604657426383,-3.00982000811349
1.82374172729914,2.71244431448961,0.518204539518971,4.13534443376749,1.67880674624374
1.41451472657836,1.44560501515975,1.1545816644412,3.09566566129158,31.0633686762483
0.983145781565968,2.37100899412815,0.0600580719852386,2.86339161378567,14.8378354556139
0.36930344470725,1.49577766130687,-0.744922530270391,4.28365397312746,23.7253914593255
1.64755030949743,0.413646606538037,1.57570144234616,2.84967962683084,31.3231414343169
2.48593208378052,3.02605968543036,0.708990334616057,3.08510061251257,4.75734531343266
1.28282028478728,2.43770157403729,1.22963504180259,3.25767005306586,-0.252816703767003
2.77580482834709,2.37731142363566,1.33028779775929,4.43940535651651,47.6507689918774
3.25700604528843,1.3523285462793,1.92306164790474,4.59925405574714,27.1194598145254
0.432555943525003,3.87192089455905,0.267010162704868,1.46939713195165,-12.7911585027312
2.84500564219215,-0.685381238153907,1.39638941374157,3.46454696652211,4.85167233434781
0.879460315754648,2.51206782622838,0.447599539184124,0.505069002382468,11.8259585746685
2.90201348132025,1.21211613871977,0.925529964297042,5.44402346523506,0.650854796973821
1.90013676756469,3.20574682824691,1.11379827532999,1.98064925696276,-8.43678494089255
1.35045380582131,3.9113470559983,0.0811283055532279,2.95767584372119,-1.76020385355331
-0.620510485789511,3.30483396105422,-0.977680894457988,1.59235580940569,22.3454469172631
0.331298287358213,2.91143183490142,-0.874445136576469,2.75863368213343,79.3230702275162
2.02173460735784,2.28506159362209,0.613093480495434,1.99004667518155,29.4578573160378
2.8509303634567,0.169798048420598,0.99002781086887,3.45410362796669,13.7608903026529
2.15070368905329,0.792762052788482,0.491008264539202,3.90728820103468,38.2795404116463
1.9143303790396,2.19915516540076,0.941236669138675,3.38368582755266,-7.97375057590801
1.13697675384832,2.36780525555591,0.625683695609597,2.22867503498612,11.3952022585282
2.52757718890069,1.74909351471353,1.38991915474287,3.52380412433366,37.1702352154587
2.62097799501656,2.1486460404282,2.38083581699259,3.46138962992136,23.4803105882602
2.10299264573761,2.81259920513324,1.18824784348786,3.21849338206772,30.7105087507738
1.04278379640237,2.12599775731374,0.471028292456196,2.14129944304851,42.3525740071082
1.16559301664407,1.40657530394767,0.742800928259036,4.7267286465157,13.2735146860722
2.95659373905638,1.01403232112567,1.90746978375537,3.80101126929891,-4.49211148530465
1.67647079666023,2.75334585360526,1.24454879798326,2.86661278646728,52.2033011003931
2.23715174954453,2.89544451579601,0.0270973679203969,5.57798237294071,3.10382151653625
2.23644703282018,1.99397890701879,1.45361628721434,4.16864449704004,40.9631312205954
3.47843482171684,0.946333765515872,0.500261740721197,4.48940153270299,2.24801984372541
2.14226758001994,1.19012669288368,1.26240605030697,3.01278883099335,-0.6573033482148
1.11927361248996,2.79257457055404,1.02142582803227,2.14586125071248,-5.3256619842513
1.71555216918902,2.52531907506934,0.538826567451798,1.40113563513129,29.1572755743741
2.01811430304156,2.49849633040108,1.04164588402622,2.9603490729854,25.7569986140627
0.853996212212128,1.28733262993972,-0.455688902901705,3.12549864883632,-8.11687165797129
4.53099734464581,-0.586077125489878,2.27736365166355,3.96618230534532,25.8600315838945
1.42496696072954,2.48230923532804,0.176673989395246,4.32892117307786,41.2594674467461
1.50592548257155,2.00256411112409,0.651196028739147,2.62279361796469,-1.91644400307932
2.90700748961689,1.01318986596608,1.61785714552451,3.27609821179893,27.6306178125115
0.687610226415119,2.60630143898235,0.496278200583602,3.96387976716152,8.44293477594669
0.93040755375449,2.73625727767622,-0.412266852400558,3.85913516593849,49.9051683981175
1.37427647700501,1.14461338818729,0.84161227024575,2.5406033779645,19.9736953049556
1.04073478683387,2.77865518888546,0.455669969755779,1.76952488086535,32.1786007729533
1.50186969429871,2.27681890711253,0.131592708613677,3.00913558425662,15.7492459870868
2.6664522366176,2.34929866554042,1.31193129450609,4.04817412532138,19.6454342976817
0.908147400951202,2.90390075718335,0.363161857366478,3.06518785007919,27.5863373590279
2.35981199192623,1.04605384464099,0.681106808147426,5.15057189645313,55.9107700384153
0.944844526921578,2.4609148194692,-0.121588090489211,3.16093842212521,33.7169442681775
1.50254314739888,1.24150788793246,0.168698836024137,4.15038685017349,35.8365888293488
3.78867759432555,2.23490898709266,1.88792935991055,3.66890778170157,85.1477212779894
4.61260712992934,1.37341323021162,3.68778535618528,6.07138649789076,51.4648850358178
3.62536127913706,1.29586990685939,3.00192279093508,3.3750979036282,13.9139883087309
0.495333366102739,2.03968981043254,0.141161601118612,3.73913555406831,4.18578125067377
2.65906029108621,3.76850472327445,1.68454703140175,4.37877601651041,-7.18771557034841
0.749471125933653,2.01834723043439,0.307327420456609,3.07736714116046,4.19816909847952
1.7348113138103,2.92008800487049,0.97932697731805,2.63587200768996,-14.7132263506809
2.69124023513421,0.97482789551918,1.31564610354075,4.53095802346053,69.3795932424208
2.72217867678492,2.55525410016438,1.43588408976605,4.35065760733827,-3.63656365857695
2.24469616985014,1.47597405113904,0.532307343947028,2.7039396155216,37.2281179747129
2.17262770047136,1.91078943178158,1.22713398126785,4.88674443540247,70.3455322551731
1.53195814505637,2.08667940843089,2.09399693792602,2.51346317304609,29.8382552229109
0.689634045690095,1.25168567154101,0.0455121536662033,2.6151484518809,5.11816359837183
0.972348144996487,2.04128787920524,0.269287023673805,2.06004615014746,35.1069432455027
3.8109299535003,0.176081551557212,1.30134614015166,4.07704867957754,59.7662312147568
1.94518416113744,1.4098456079334,1.65878551189698,2.33517703727309,34.5932806385981
2.01705467513895,2.83310217446589,-0.0474857538109602,2.16998288321649,16.8295274261163
1.36611737033248,1.55263698644849,1.40836571637311,2.41177228269809,10.9963469236684
4.22835360861925,1.19965996278916,1.30230707472447,6.29636616558626,9.18561185841094
2.95081898112826,1.53313150931878,1.07416493388986,3.15900728680726,-8.79377367557785
0.0472576490043217,2.50278645553536,0.0418464737375366,3.21102543554066,63.6069381757124
3.71370028034039,0.905752228328324,1.37459273863484,5.25071949502109,32.9734527236075
1.54081103081788,4.33544591965253,1.20572881840254,3.10559588374617,47.2685915028691
2.63439481713854,1.8177637232607,1.18668175683706,3.28695696464526,12.6338733899008
2.34273014945306,2.25794142394579,0.21952255848878,4.04862363268045,39.9986265462661
2.60961740955854,0.874168427488393,1.12164197280192,3.53085744395507,23.0633308629439
1.29410592125802,1.69494422260102,0.700743924456734,2.25114801998313,30.1459848237223
2.68483801178565,1.86741367310199,1.42575976533937,3.45280324973598,50.6259285178763
1.12842641074795,1.65935438004409,0.216181485894158,2.6683305770356,30.1604720037601
2.20260738312377,1.16928340066267,1.71295871108099,4.10458532830368,60.9132911288264
-2.23437512812853,3.60847779877268,-1.36562170785079,2.79839454244274,1.82829884273715
2.9334541187085,1.12682890480017,1.66223274460617,3.10842751560109,59.5875386939534
0.899426624311309,1.65384629070115,0.904109479820931,1.34831973558382,5.57737376177776
1.80278297847979,1.3514625474575,0.637481429070291,3.11381209392419,29.9480730988191
1.82793229793886,1.00608028196033,0.775663976340017,2.75660345378288,-0.202903098041158
1.28128882376183,1.61957137577883,0.553548565812033,3.0430067651503,23.7224662865044
1.90673011199804,1.94901434591301,1.17334963320478,3.97951058816871,41.371125454408
2.64753892743493,0.785686055854304,0.207005927287031,5.02845311425972,12.7661552091814
1.9347759680805,3.02840770987447,0.338047750676901,3.854119126051,17.082128363944
1.29594665546997,2.86494569537871,0.611708178435197,3.31828105388893,71.9664821741477
0.825132137788035,1.2500037997547,0.155803838193255,1.46432885780963,27.2403700241858
2.50683073363033,1.06231198064722,1.41642355925502,1.91026220013844,4.57932871792123
-1.30955179049973,4.64055273945825,-1.15899176095602,1.43162172200347,-17.39948738068
0.930312760279422,2.6201760310755,0.745953871003748,3.97589547053913,26.2725391823414
1.6853701951798,2.41241907193823,1.3315179274475,0.724866302790817,19.2998566243278
2.34146604105823,2.05282327164449,0.838832776131293,3.10865155269561,22.7567065877862
0.37683492208915,1.79803814019941,-0.157725390770322,2.35018318038341,17.7690865579314
3.32297219723958,1.45648748728413,0.436341239265372,5.69826544566496,59.7442303900224
3.20284147920091,2.23259330982426,2.18143594725809,4.46813714695771,37.9503638593014
2.83909161180285,1.92653410098665,1.76608196862949,4.6035801553125,62.3057573935945
1.88880981730847,2.87248965756528,0.861220375600442,4.14592029620691,3.60939552477902
0.243834347847317,3.4710860349776,0.0998020500415833,3.11311637483298,0.297873609347349
1.7612235714222,3.18957268713801,1.35903021977423,3.12145205859695,27.0041894989383
5.7670885337158,0.476678315449292,3.14497180120237,5.44360392104739,21.8641169678273
1.1937528730611,1.96654347016637,0.507625042734161,2.12161644916312,12.478409763037
1.27625477479716,2.2432313345069,0.0241928250161266,1.60871940928183,12.8538834246777
0.0751312477346466,1.31453805029327,-0.185167563135422,1.48460071823455,30.3507211494222
4.76974007406549,0.703890198040578,2.00999955972068,6.17804694073382,31.2546315661443
0.492756546250388,3.46443491784182,-0.0667188420010509,3.573450378239,-27.4251818562324
1.44077793268113,1.48235046964783,0.498145124884094,2.40287092185178,-2.90924676046895
2.24366239435775,1.99691968210671,0.75083272130953,3.17736574801674,31.6632502360654
3.09486223231362,1.55363375024831,2.126940607628,5.98369097417557,26.7345523954151
0.0149531095205235,2.40822093785578,-0.425607863653555,1.72800565134533,42.6692355023739
5.08984980218719,0.883212380467379,3.09498555863412,5.11447006079267,33.7828049032564
2.12147235044267,1.79689432034758,1.06672968143103,5.11172745228617,9.58266998335649
0.046518632788483,2.76423136255203,0.491994271236374,1.82322249642781,8.04459094508833
1.10063472644096,2.79153651285175,1.55212513019022,1.75068195768007,-33.2005355512098
2.58259751932538,2.72852204727895,0.89765474931047,1.66370272611805,17.5254745227982
1.14346211392148,2.17134168219375,0.561742478081741,2.92739185952157,-0.494912249496831
2.12639065258854,2.51994269519291,-0.0294048714845563,4.36581556011629,1.32792139021494
2.49325894150387,2.08520679349138,1.1600167330085,3.13996499991734,22.0403974535392
1.59385111558853,2.65002716657902,0.0183040827485398,3.483678182466,16.2283075367307
0.743843503521179,2.66860639021282,-0.0697780686500945,2.35609247892452,51.4631487814461
1.09801522818201,2.11535023688376,0.340988537539114,3.09563608711873,19.7589452794776
1.23721837305057,2.95770598302984,0.284802976163697,3.62052403348405,36.5724217233757
1.78724228062956,1.61100591501663,-0.0205289178806409,2.35763000792428,48.3788522701933
2.1945181163923,0.855840362922007,0.828460941521292,3.25579505480402,37.5706598043875
1.97516113043349,2.19431027365356,0.781127476656794,3.6911055593269,22.4131283236265
2.22873898990272,1.22774894127658,0.689784364846727,4.30490165547513,-0.369757270506579
1.75287451646549,2.09876710092353,1.06523998171765,3.075076232197,1.45944116201339
0.752687007012124,1.0623114233626,0.563461288196131,4.2605022979257,15.4800619127724
2.64716153536422,2.2099607755626,0.822201962156566,3.24183764564257,-5.54504638285901
3.09924730548119,2.71787664977994,1.02720973999725,4.40759394852571,50.4579669979326
0.498829824473443,2.07093028708171,0.822766533368201,2.43166824275701,44.4936716075146
2.59319643327759,1.34135762180051,1.45233428371032,2.766595009432,49.0962405956768
3.1705212408665,2.4042839771342,0.922339769398613,3.77942474099759,16.0466757770296
1.33251980944155,1.4709582991405,0.910529426649921,3.72079628339868,5.51642242566048
2.32288997519865,1.44365750112152,1.19864402740301,3.06245524964703,-30.501287850871
2.03696066923665,2.11936594896295,0.974616149085277,2.25778921282877,43.4676405520831
3.19798480323547,1.76225269743832,0.90760745093312,4.7031719395679,4.05477797053263
1.37295326223995,1.72314208411666,0.871534366766107,3.22448373612592,58.9328213005603
3.58446210590763,1.64617801373605,1.17371255422059,5.04635382660778,31.3456817367111
0.491932091503926,3.05939462446477,0.0647497173029845,2.57617216218177,-17.579708217289
2.57300437202567,1.16461284390919,1.34583847596598,3.8611039587891,38.5164054126345
2.6570713073871,0.625821257337609,0.931765924156426,3.08096432960362,11.0397250015943
2.49803481367675,1.70845063710582,0.676465807900372,3.24910056740744,17.6750582578367
